"Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [2048, 1024, 512, 256], lr: 1e-05, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512], lr: 1e-05, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 256], lr: 1e-05, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 256, 128], lr: 1e-05, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [1024, 512, 320, 180], lr: 1e-05, n_drop: 0.4, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.2, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.2, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.3, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.3, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.4, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 0.0001, n_drop: 0.4, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.2, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.2, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.3, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.3, use j: False ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.4, use j: True ~","Hid_layer_size: [1500, 1000, 750, 500, 200], lr: 1e-05, n_drop: 0.4, use j: False ~"
0.6351891725622886,0.6084281759458628,0.4743155952014765,0.478929560135343,0.5096893263611196,0.5739772377729929,0.5758228237465395,0.5226084281759459,0.5207628422023992,0.4835435250692095,0.4463242079360197,0.5324515533681944,0.7785296831744078,0.7865272223931098,0.7840664410950476,0.7776068901876346,0.7739157182405414,0.7739157182405414,0.5112273146724085,0.6235004613964934,0.6053521993232851,0.5336819440172255,0.6105813595816671,0.5952014764687789,0.7170101507228545,0.7450015379883113,0.6887111657951399,0.7130113811135035,0.699169486311904,0.7619194094124885,0.5868963395878192,0.5481390341433405,0.5970470624423254,0.5226084281759459,0.5223008305136881,0.5687480775146109,0.5788988003691172,0.6413411258074438,0.5392187019378653,0.5878191325745924,0.5518302060904338,0.48569670870501386,0.5216856351891725,0.5056905567517687,0.5358351276530299,0.47247000922792987,0.43924946170409107,0.49400184558597354,0.6241156567210089,0.6333435865887419,0.5862811442633036,0.5481390341433405,0.5764380190710551,0.5444478621962473,0.5053829590895109,0.410335281451861,0.39464780067671484,0.4201784066441095,0.40972008612734545,0.5819747769916949,0.5204552445401415,0.6078129806213473,0.5262996001230391,0.5930482928329744,0.5810519840049215,0.597662257766841,0.5742848354352507,0.40018455859735463,0.5078437403875731,0.531528760381421,0.47923715779760073,0.4715472162411566
0.9963088280529068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9704706244232544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9535527529990772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9646262688403568,1.0
